Id,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Album,Release_date,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,Genre_new,country_chart,date_chart,position_chart
0GOJobsbOSIF99y6CGr5o6,558.0000000000001,sober,G-Eazy - Charlie Puth,single,hip hop,4646328.0,Sober,2017-12-08,0.5579999999999999,0.7659999999999999,6,-5.952999999999999,0,0.231,0.263,0.0,0.32,0.182,96.281,hip hop,Taiwan,2017-12-13,40.0
0GU5GuJQQEnnREO2FxnVPT,19176.300000000007,달라달라,ITZY,single,k-pop girl group,1276147.0,IT'z Different,2019-02-12,0.79,0.853,11,-4.564,0,0.0665,0.00116,4.23e-05,0.329,0.713,124.998,k-pop,Indonesia,2019-02-24,5.0
0GUbhhI5fRx7BlqlqlhjuB,6361.9,zimzalabim,Red Velvet,single,k-pop,4250504.0,‘The ReVe Festival’ Day 1,2019-06-19,0.68,0.878,5,-4.791,0,0.179,0.0028,2.22e-05,0.336,0.531,127.991,k-pop,Indonesia,2019-06-20,29.0
0GVuLQtPXFaL18ijEOqoAa,4908.750000000001,tightrope,Michelle Williams,album,hollywood,7068.0,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564,else,Singapore,2018-01-22,31.0
0Gl5s8IhMmQE5YQwM8Qx1J,17613.699999999993,never enough,Loren Allred,album,deep talent show,77849.0,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.277,0.394,8,-8.902999999999997,1,0.0336,0.423,0.0,0.0952,0.227,86.777,else,Singapore,2018-01-22,10.0
0H4ugk6rhnXmTl47ayy9O5,3633.45,daechwita,Agust D,album,k-rap,3258648.0,D-2,2020-05-22,0.65,0.8270000000000001,8,-4.013999999999999,1,0.0599,0.0229,0.0,0.121,0.223,144.995,rap,Singapore,2020-05-23,11.0
0HMjXBAZmSYOTTi33WpMso,134.1,history,One Direction,album,boy band,18426467,Made In The A.M. (Deluxe Edition),2015-11-13,0.655,0.6990000000000001,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,boy band,Ireland,2020-07-23,23.0
0Hj6Eud9jma2qPeu7LkOiq,14.4,when i was young,TAEYEON,album,k-pop,1578572.0,My Voice - The 1st Album,2017-02-28,0.358,0.385,4,-6.617999999999999,1,0.0298,0.825,0.0,0.0834,0.16,133.408,k-pop,Taiwan,2017-03-01,70.0
0HpVxENhdCmFyTtf08th8s,111.2,feel so fine,TAEYEON,album,k-pop,1578572.0,My Voice - The 1st Album,2017-02-28,0.357,0.7,7,-4.1530000000000005,1,0.0454,0.256,0.0,0.085,0.301,89.995,k-pop,Taiwan,2017-03-01,57.0
0HxgwOcHXSSivl9A89zVlu,468.80000000000007,jadi milikku,Marcell - Raline,single,indonesian jazz,278500.0,Jadi Milikku,2017-06-25,0.524,0.384,7,-7.301,1,0.0266,0.431,0.0,0.102,0.391,115.698,jazz,Indonesia,2017-07-15,122.0
0I08kzlwHEkBNCioRjODFc,0.8,spring day - japanese ver.,BTS,single,k-pop,24755789.0,血、汗、涙,2017-05-10,0.5479999999999999,0.8370000000000001,0,-2.99,0,0.0364,0.015,0.0,0.13,0.327,107.004,k-pop,Indonesia,2017-05-11,200.0
0I20rLT2MJDhcF96AjbNYo,7814.999999999997,stay,Zedd - Alessia Cara,album,complextro,5236599.0,Stay +,2017-12-29,0.69,0.622,5,-5.025,0,0.063,0.253,0.0,0.113,0.5429999999999999,102.039,dance/electronic,Taiwan,2017-12-31,34.0
0I5dM0TUz3p33re4kLdsXJ,189.6,location unknown ◐,HONNE - Georgia,single,pop,1041186.0,Location Unknown ◐ / 306 ◑,2018-05-25,0.682,0.65,5,-7.231,1,0.0457,0.216,9.48e-06,0.0947,0.378,109.986,pop,Indonesia,2018-07-22,131.0
0IFV9VPRBvqpUP52ksLzzE,332.80000000000007,shelter,Porter Robinson - Madeon,single,big room,823128.0,Shelter,2016-08-11,0.276,0.7959999999999999,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526,house,Indonesia,2017-01-01,130.0
0IUksMHKob4SvJJL6QlQVi,32.0,fairy of shampoo,TOMORROW X TOGETHER,single,k-pop,2330479.0,The Dream Chapter: ETERNITY,2020-05-18,0.5479999999999999,0.787,1,-5.759,1,0.0671,0.301,0.00205,0.244,0.52,105.166,k-pop,Malaysia,2020-05-18,108.0
0IpMEZdKu7FB5KOpNEg8x3,40454.85000000004,i will fly,Ten2Five,album,indonesian indie,276410.0,Journey,2014-11-19,0.629,0.254,0,-9.635,1,0.0687,0.8690000000000001,0.0,0.0904,0.457,96.189,indie,Indonesia,2017-03-21,85.0
0IpbLjg5HE1Ju4k1rhYqvp,23.20000000000001,dynamite - slow jam remix,BTS,single,k-pop,24755789.0,Dynamite (NightTime Version),2020-09-18,0.653,0.6829999999999999,4,-3.82,1,0.0398,0.36,1e-06,0.324,0.534,113.977,k-pop,Philippines,2020-09-18,101.0
0J47tsoZf95YNsIHnNBo9p,80.8,broken summer,DJ Snake - Max Frost,single,dance pop,7101818.0,Broken Summer,2017-10-23,0.6809999999999999,0.426,10,-10.759,0,0.0936,0.0892,3.65e-06,0.146,0.545,81.02,pop,Taiwan,2017-10-27,94.0
0JNrPr9H8eXTaPRTB2f4eV,56.8,wanna be loved,AGNEZ MO,album,n-a,0.0,X,2017-10-10,0.6629999999999999,0.691,11,-4.282,0,0.0866,0.461,0.0,0.665,0.185,111.228,else,Indonesia,2017-10-10,130.0
0JP9xo3adEtGSdUEISiszL,1800.6,moonlight,XXXTENTACION,album,emo rap,22910410.0,?,2018-03-16,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,rap,Global,2018-06-24,2.0
0JQHGu03YJikcND4SENdiW,760.4999999999999,blue hour,TOMORROW X TOGETHER,single,k-pop,2330479.0,minisode1 : Blue Hour,2020-10-26,0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,k-pop,Malaysia,2020-10-27,56.0
0JQPxSYL6alc9UvsPvBoFA,227.2,light,Wanna One,single,k-pop,1580717.0,1÷x=1 (UNDIVIDED),2018-06-04,0.6829999999999999,0.929,1,-2.522,0,0.119,0.214,0.0,0.216,0.726,139.93200000000002,k-pop,Taiwan,2018-06-08,115.0
0JiVRyTJcJnmlwCZ854K4p,28896.95,alone,Alan Walker,single,electro house,24925809,Alone,2016-12-02,0.6759999999999999,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,house,Austria,2017-01-05,1.0
0Jlcvv8IykzHaSmj49uNW8,746.8,the 1,Taylor Swift,album,dance pop,33485486.0,folklore,2020-07-24,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.88299999999998,pop,USA,2020-07-24,1.0
0K0dQZMMb1ZbJKyyca1fC7,97.15,oh baby,Michael Tee,single,n-a,4932.0,Oh Baby,2017-05-07,0.742,0.76,4,-5.742999999999999,0,0.0736,0.0313,0.000115,0.332,0.937,116.932,else,Indonesia,2018-03-08,98.0
0K2UmT0JOcEaLssWda2703,13.6,off the table,Ariana Grande - The Weeknd,album,dance pop,52571724.0,Positions,2020-10-30,0.555,0.523,0,-7.289,1,0.0666,0.513,0.0,0.402,0.389,100.57,pop,USA,2020-10-30,4.0
0KKkJNfGyhkQ5aFogxQAPU,99309.65000000031,thats what i like,Bruno Mars,album,dance pop,27355260,24K Magic,2016-11-17,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,pop,New Zealand,2017-04-01,2.0
0KR2W3St74th8z3LS94Ffh,1945.3,scared to be lonely,Martin Garrix - Dua Lipa,compilation,big room,13885414.0,The Martin Garrix Collection,2017-04-21,0.568,0.583,1,-6.81,0,0.0636,0.0741,0.0,0.396,0.196,137.865,house,Indonesia,2017-05-01,10.0
0KeK6xqEcTT1VWhHf5iw2d,103957.90000000002,teman bahagia,Jaz,single,indonesian pop,536417.0,Teman Bahagia,2018-02-02,0.736,0.411,7,-6.705,1,0.0299,0.23,0.0,0.0668,0.7979999999999999,94.998,pop,Indonesia,2018-04-01,8.0
0KoiMHhqKLoL4xM54rcWYY,609.6,taki taki,DJ Snake - Selena Gomez - Ozuna - Cardi B,album,dance pop,7101818.0,Carte Blanche,2019-07-25,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,pop,France,2019-12-31,67.0
0KyzXQhY2yzcb1FYCHkZc2,407.65,blessed,Daniel Caesar,album,canadian contemporary r&b,2245922.0,Freudian,2017-08-25,0.448,0.263,11,-11.98,1,0.0373,0.8240000000000001,1.91e-06,0.106,0.451,109.889,r&b/soul,Indonesia,2018-03-04,80.0
0L7loeTIg6akW84aEQZpCT,1196.2000000000005,light it up  - remix,Major Lazer - Nyla - Fuse ODG,album,dance pop,6092877.0,Peace Is The Mission: Extended,2015-06-01,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.7509999999999999,107.985,pop,Germany,2017-12-31,23.0
0LCJ9CyiLfmsqhDdq6PEvF,13.6,tak ada yang bisa,Andra & The Backbone,album,indonesian indie,429799.0,Season 2,2008-03-25,0.529,0.287,2,-10.632,1,0.0308,0.525,5.15e-05,0.132,0.253,120.121,indie,Indonesia,2018-08-17,184.0
0LFHpanYTMjaz4AIvraPby,958.25,million $ lover,AGNEZ MO,album,n-a,0.0,X,2017-10-10,0.7240000000000001,0.882,11,-3.962,0,0.115,0.0224,9.82e-06,0.383,0.5710000000000001,107.0,else,Indonesia,2017-10-13,52.0
0LIpYVR9JCl8LUmlRpKGGS,258.40000000000003,light years,Yellow Claw - Rochelle,album,bass trap,930219.0,Los Amsterdam,2017-03-31,0.623,0.897,10,-3.658,0,0.0426,0.0056799999999999,0.0,0.104,0.5870000000000001,150.058,rap,Indonesia,2017-03-24,127.0
0LtToIySj2geRJFEKcMsjp,212.8,dehidrasi,Hindia - Petra Sihombing,single,indonesian indie,326004.0,Dehidrasi,2019-09-27,0.612,0.856,9,-5.336,1,0.0483,0.00358,0.0029,0.3670000000000001,0.615,110.004,indie,Indonesia,2019-09-27,104.0
0LtVx5vsq9nfpGsWgjUin6,7736.000000000001,city of stars - from la la land soundtrack,Ryan Gosling - Emma Stone,single,hollywood,32427,City Of Stars (From La La Land Soundtrack),2016-11-18,0.483,0.121,2,-15.133,0,0.0349,0.91,0.0,0.0885,0.419,106.032,else,Poland,2017-01-30,24.0
0Lw6aQcBFWTQ9m4MSwwwes,103.2,homicide,Logic - Eminem,single,conscious hip hop,5004777.0,Homicide,2019-05-03,0.722,0.764,10,-5.6560000000000015,0,0.398,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,hip hop,USA,2019-05-09,1.0
0M5sLa1Nm2WLVhHy0InNZu,13808.200000000004,karna su sayang,AVIWKILA,single,indonesian pop,217358.0,Karna Su Sayang (Acoustic Version),2018-10-21,0.541,0.327,0,-9.046,1,0.0285,0.795,4.17e-06,0.152,0.439,109.636,pop,Indonesia,2018-11-06,3.0
0MAIxtXWimwhAAQOST9jp7,76800.70000000004,sesuatu di jogja,Adhitia Sofyan,single,indonesian folk,169441.0,8 Tahun,2017-07-10,0.638,0.376,0,-11.205,1,0.0309,0.848,0.00699,0.107,0.357,112.128,else,Indonesia,2020-10-31,27.0
0MEF5HHLDzbgQpInzqqDU3,12.0,cukup sudah  - together whatever sessions live,Glenn Fredly,album,indonesian jazz,1238200.0,Kacau Galau (Together Whatever Sessions Live),2018-07-02,0.6920000000000001,0.738,7,-10.661,1,0.142,0.00994,5.96e-05,0.623,0.56,105.125,jazz,Indonesia,2020-04-09,186.0
0N8MGHEDAq29ip7RrlrTeN,690.4000000000003,beach house,The Chainsmokers,album,dance pop,16931568.0,Sick Boy...Beach House,2018-11-16,0.537,0.8370000000000001,0,-4.477,1,0.039,0.19,0.0,0.348,0.5329999999999999,90.083,pop,Taiwan,2018-11-21,10.0
0NYI7lXYvyEhpjP0yWAjRg,558.0,chill,EXO,album,k-pop,6731265.0,THE WAR - The 4th Album,2017-07-18,0.743,0.7929999999999999,1,-4.944,1,0.0692,0.23,0.0,0.108,0.809,120.004,k-pop,Indonesia,2017-07-19,61.0
0NdAh5vk2C5hVNy54043lj,4.0,feels so good ◑,HONNE - Anna of the North,album,pop,1041186.0,Love Me / Love Me Not,2018-08-24,0.368,0.419,9,-8.347999999999999,1,0.0651,0.41,2.31e-06,0.196,0.328,172.079,pop,Indonesia,2018-08-28,196.0
0NeNAcCVtGqLAAmf4FhWWT,2920.0,boombayah,BLACKPINK,single,k-pop,16413563.0,SQUARE ONE,2016-08-08,0.6579999999999999,0.836,5,-3.282,0,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,k-pop,Singapore,2017-01-28,88.0
0NiXXAI876aGImAd6rTj8w,62677.70000000002,mama,Jonas Blue - William Singe,compilation,dance pop,2975592.0,Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,0.7390000000000001,0.792,11,-4.256,0,0.0418,0.091,0.0,0.0516,0.547,104.016,pop,Ireland,2017-06-20,2.0
0NozUSRytjnrUNuFZyRr1K,897.6000000000003,pura pura cinta,Cherrybelle,album,indonesian idol pop,36553.0,Cherrybelle Compilation Album,2016-08-05,0.703,0.816,11,-6.415,0,0.0475,0.132,0.000675,0.439,0.684,143.99,pop,Indonesia,2020-05-25,119.0
0NyOeqzqjVM9j7IuWp2oJ6,441.35,feel good,Gryffin - ILLENIUM - Daya,single,dance pop,601185.0,Feel Good (feat. Daya),2017-03-03,0.625,0.7070000000000001,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,pop,Austria,2017-04-01,76.0
0O22hXRIdbyrnMQk7VldC9,2342.4,punch,NCT 127,album,k-pop,3200265.0,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,2020-05-19,0.636,0.915,1,-3.4730000000000003,1,0.183,0.0353,0.0,0.0978,0.511,90.946,k-pop,Indonesia,2020-05-26,42.0
0O2GtSCle8Eujbc1Voh2VY,4410.299999999998,bukti,Virgoun,single,indonesian pop,924201.0,Bukti,2017-04-21,0.461,0.4370000000000001,9,-7.88,1,0.0424,0.635,2.01e-06,0.125,0.334,139.906,pop,Malaysia,2018-08-16,19.0
0OI7AFifLSoGzpb8bdBLLV,6211.300000000001,home,Machine Gun Kelly - X Ambassadors - Bebe Rexha,single,ohio hip hop,2691848.0,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",2017-11-18,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.03399999999998,hip hop,Norway,2018-01-11,7.0
0OgwkVbQ4jVfsZJO4Xs9hC,1388.8000000000006,aku yang salah,Mahalini - Nuca,single,n-a,2788.0,Aku Yang Salah,2020-08-07,0.552,0.4,1,-7.369,1,0.0304,0.71,3.39e-06,0.109,0.154,119.913,else,Indonesia,2020-08-15,128.0
0OlnLZY4cmQzT6ZGttvWBM,31608.700000000008,so far away,Martin Garrix - David Guetta - Jamie Scott - Romy Dya,single,big room,13885414.0,So Far Away (feat. Jamie Scott & Romy Dya),2017-12-01,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,house,Taiwan,2018-01-10,1.0
0OxrVxhY4wkruSvnPqAKPl,146.4,kamu cukup,Delon,single,n-a,1415.0,Kamu Cukup,2017-09-29,0.743,0.389,10,-9.616,1,0.0317,0.428,2.55e-06,0.113,0.56,86.036,else,Indonesia,2017-09-29,136.0
0P6AWOA4LG1XOctzaVu5tt,2305.6,the weekend - funk wav remix,SZA - Calvin Harris - Funk Wav,single,pop,3840363.0,The Weekend (Funk Wav Remix),2017-12-15,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,pop,Australia,2018-01-09,51.0
0PDUDa38GO8lMxLCRc4lL1,87.2,pillowtalk,ZAYN,album,dance pop,13407533.0,Mind Of Mine (Deluxe Edition),2016-03-25,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,pop,UK,2017-01-01,58.0
0PG9fbaaHFHfre2gUVo7AN,8127.199999999999,please me,Cardi B - Bruno Mars,single,pop,13132135.0,Please Me,2019-02-15,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,pop,New Zealand,2019-03-15,9.0
0PGQFIxe8kC5IAdNfAOtEM,104.0,perfect places,Lorde,single,art pop,6631708,Perfect Places,2017-06-01,0.616,0.5760000000000001,1,-5.299,0,0.0561,0.0024,2.910000000000001e-05,0.128,0.521,104.414,pop,New Zealand,2017-06-04,47.0
0PYrcn09qxYeOakSY8NlHP,421.9,kanyaah,Nadin Amizah,album,indonesian indie,191405.0,Selamat Ulang Tahun,2020-05-28,0.513,0.284,7,-13.46,1,0.0332,0.945,0.0746,0.358,0.28,148.246,indie,Indonesia,2020-05-28,52.0
0PbeTpEPWhylKFmBgneA4g,72.0,liburan indie,Endah N Rhesa,album,indonesian folk,242108.0,Seluas Harapan,2015-12-14,0.807,0.271,9,-8.427,1,0.0385,0.883,1.76e-06,0.118,0.753,109.941,else,Indonesia,2019-08-24,155.0
0PgYPBGqF6Wm5KFHQ81nq5,237.15,comethru,Jeremy Zucker - Bea Miller,single,pop,1262102.0,comethru,2019-03-15,0.757,0.192,0,-11.842,1,0.0515,0.5720000000000001,0.0,0.606,0.595,94.024,pop,Indonesia,2019-03-17,59.0
0PvFJmanyNQMseIFrU708S,29.600000000000005,for the night,Pop Smoke - Lil Baby - DaBaby,album,brooklyn drill,2441830.0,Shoot For The Stars Aim For The Moon,2020-07-03,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,trap,USA,2020-07-04,2.0
0Q3SC6kEhxYagDP3bFe5K9,169.60000000000005,keep it mello,Omar LinX - Marshmello,album,canadian hip hop,43405.0,Joytime,2016-01-08,0.6859999999999999,0.888,1,-3.3480000000000003,1,0.0857,0.00134,0.0006889999999999,0.0736,0.108,142.015,hip hop,Indonesia,2017-01-01,156.0
0QIjsbm2fh1cJ45XO9eGqq,1041.25,wake up in the sky,Gucci Mane - Bruno Mars - Kodak Black,single,atl hip hop,3520064.0,Wake Up in the Sky,2018-09-14,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.3670000000000001,143.01,hip hop,USA,2018-09-17,6.0
0Qh38w01QRXK6KHIv0e3hb,8239.95,what about us,P!nk,album,dance pop,9614009,Beautiful Trauma,2017-10-13,0.489,0.588,1,-6.1770000000000005,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,pop,Switzerland,2017-10-19,5.0
0QpOqKz66ZxHNqj2PPHiFF,1128.0,backyard boy,Claire Rosinkranz,single,modern indie pop,73334.0,BeVerly Hills BoYfRiEnd,2020-08-14,0.8170000000000001,0.634,5,-7.246,1,0.162,0.321,0.0,0.0735,0.453,138.015,pop,Malaysia,2020-10-01,21.0
0QsvXIfqM0zZoerQfsI9lm,19284.05,dont let me down,The Chainsmokers - Daya,album,dance pop,16931568.0,The Chainsmokers- Japan Special Edition,2016-08-10,0.542,0.8590000000000001,11,-5.651,1,0.197,0.16,0.00466,0.1369999999999999,0.403,159.797,pop,Italy,2017-01-01,9.0
0R98IdPkYNH36q3DhAO3NB,13.6,tuttifrutti,Phoenix,album,alternative dance,1628628.0,Ti Amo,2017-06-09,0.629,0.735,9,-6.983,0,0.0312,0.000449,0.0078599999999999,0.318,0.7609999999999999,115.985,dance/electronic,Taiwan,2017-06-14,175.0
0RB00aMsmBlr91i9r4Sfib,16.8,save me,BTS,album,k-pop,24755789.0,화양연화 The Most Beautiful Moment In Life: Young Forever,2016-05-02,0.606,0.778,1,-4.393,1,0.0564,0.0255,0.0,0.0819,0.528,139.865,k-pop,Indonesia,2017-04-30,188.0
0RGUIOZtmOXTWOy5EjvQbP,26257.3,paris in the rain,Lauv,single,pop,3587039.0,Paris in the Rain,2017-11-17,0.426,0.408,3,-9.419,1,0.0524,0.7709999999999999,7.88e-06,0.394,0.528,76.309,pop,Malaysia,2018-01-14,8.0
0RJnUYhd5hoNipZUAauwQH,28.8,boyness,PRODUCE X 101,single,k-pop,128903.0,PRODUCE X 101 - FINAL,2019-07-20,0.6990000000000001,0.911,0,-3.0780000000000003,1,0.0538,0.0042,0.0,0.1369999999999999,0.27,129.996,k-pop,Indonesia,2019-07-24,165.0
0ROj512WvJ1eqeELd7MEdJ,59918.89999999997,sampai jadi debu,Banda Neira,album,indonesian indie,430639.0,"Yang Patah Tumbuh, Yang Hilang Berganti",2016-01-29,0.412,0.108,2,-18.295,1,0.0484,0.985,0.0709,0.0836,0.141,97.448,indie,Indonesia,2019-02-27,59.0
0RUTnY2B3s05fZuCHsNaUP,18488.95,alien,Sabrina Carpenter - Jonas Blue,single,dance pop,3088219.0,Alien,2018-03-16,0.72,0.659,10,-4.727,0,0.0403,0.0588,0.0,0.0662,0.5670000000000001,105.955,pop,Indonesia,2018-05-08,11.0
0RYXEibxMami3QuT8kn4Iz,404.80000000000007,marmalade,Macklemore - Lil Yachty,single,modern rock,1627011.0,Marmalade (feat. Lil Yachty),2017-07-26,0.922,0.583,5,-4.982,1,0.0753,0.0098,0.0,0.0962,0.494,136.043,rock,Canada,2017-08-15,52.0
0Rg6hoXD1wBiOFZ4pmzoWh,1422.7,how does a moment last forever,Céline Dion,compilation,canadian pop,4235613.0,Piękna i Bestia (Ścieżka dźwiękowa polskiej wersji/Deluxe Edition),2017-02-10,0.363,0.282,1,-9.102,1,0.0308,0.878,0.0,0.307,0.342,107.402,pop,Indonesia,2017-03-20,70.0
0RoA7ObU6phWpqhlC9zH4Z,12502.2,a million dreams,Ziv Zaifman - Hugh Jackman - Michelle Williams,album,show tunes,7709.0,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,else,Singapore,2018-01-22,16.0
0Ryd8975WihbObpp5cPW1t,11155.85,boyfriend,Ariana Grande - Social House,single,dance pop,52571724,boyfriend,2019-08-02,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.7020000000000001,190.097,pop,USA,2019-08-02,1.0
0RzT9tBLcQhofW2TNiHP9B,9559.15,god’s menu,Stray Kids,album,k-pop,3172890.0,GO LIVE,2020-06-17,0.6890000000000001,0.7709999999999999,5,-3.618,1,0.0548,0.0077599999999999,0.0,0.521,0.482,157.05200000000005,k-pop,Singapore,2020-06-21,38.0
0S5vwR1uwg1bQoL96O55uV,1024.8,ego,L.Y.O.N,single,indonesian city pop,6839.0,EGO,2019-08-05,0.684,0.632,2,-5.774,0,0.0272,0.489,1.5399999999999998e-05,0.136,0.69,99.961,pop,Indonesia,2019-10-03,130.0
0SGkqnVQo9KPytSri1H6cF,1131.2000000000005,bounce back,Big Sean,album,detroit hip hop,7838718.0,I Decided.,2017-02-03,0.78,0.575,1,-5.627999999999999,0,0.139,0.106,0.0,0.129,0.273,81.502,hip hop,USA,2017-02-09,3.0
0SIAFU49FFHwR3QnT5Jx0k,3830.05,chinese new year,SALES,single,indie pop,319534.0,Chinese New Year,2014-06-06,0.7440000000000001,0.845,4,-7.4220000000000015,0,0.253,0.759,0.232,0.1,0.7490000000000001,75.221,pop,Indonesia,2020-02-08,78.0
0SJ7vFES0Lj6pnumh3DhCe,172.8,people,Agust D,album,k-rap,3258648.0,D-2,2020-05-22,0.76,0.682,1,-6.441,1,0.0371,0.0616,0.0,0.118,0.3720000000000001,120.008,rap,Singapore,2020-05-22,44.0
0STK94RxUulYqWzwFlyAb5,28.8,sober,Demi Lovato,single,dance pop,18346890.0,Sober,2018-06-21,0.397,0.303,1,-10.413,1,0.11,0.7979999999999999,4.16e-06,0.0824,0.17,170.22,pop,Norway,2018-08-15,34.0
0SvxydoxEEkXt9aMAqTfpB,1108.7999999999995,wait,Maroon 5 - A Boogie Wit da Hoodie,single,pop,27713137.0,Wait (feat. A Boogie Wit da Hoodie),2018-01-26,0.7070000000000001,0.608,8,-4.513999999999999,1,0.0548,0.0628,0.0,0.118,0.414,126.121,pop,Taiwan,2018-01-26,41.0
0T4t1PywlNmJGcveGH5spB,63464.7999999999,takkan terganti,Marcell,album,indonesian jazz,278500.0,And the Story Continues...,2011-02-05,0.358,0.275,5,-8.324,0,0.0277,0.7040000000000001,1.04e-06,0.11,0.117,103.581,jazz,Indonesia,2018-10-04,80.0
0T8N2JbOvBjwoMH5XlxhkW,774.4000000000003,u got it,GOT U,single,n-a,8746.0,PRODUCE X 101 - 31 Boys 5 Concepts,2019-07-05,0.519,0.8109999999999999,2,-3.075,0,0.159,0.298,0.0,0.203,0.603,179.919,else,Indonesia,2019-07-09,102.0
0TK2YIli7K1leLovkQiNik,20649.6,señorita,Shawn Mendes - Camila Cabello,single,canadian pop,29743681.0,Señorita,2019-06-21,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,pop,Global,2019-07-25,1.0
0TMGV2zMZXOILVtQLtkI3G,523.1999999999998,what am i,Why Don't We,single,boy band,2394814.0,Big Plans,2019-01-17,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,boy band,Singapore,2019-09-29,15.0
0TVV2gFROJaB3kIZyCUvIY,38.40000000000001,rather be,Clean Bandit - Jess Glynne,album,dance pop,4046263.0,New Eyes,2014-05-27,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,pop,UK,2018-10-11,102.0
0TrPqhAMoaKUFLR7iYDokf,8.0,know your worth,Khalid - Disclosure,single,alternative r&b,12829933.0,Know Your Worth,2020-02-04,0.79,0.6940000000000001,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,r&b/soul,USA,2020-02-07,17.0
0U6Vg6RUmzADUO0Y9fVKft,67.2,golden trunks,Arctic Monkeys,album,garage rock,9945189.0,Tranquility Base Hotel & Casino,2018-05-10,0.4920000000000001,0.564,2,-5.811,1,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,rock,Portugal,2018-05-11,10.0
0UBLhedidy1DjSF4ncF5zL,247.0,all falls down,Alan Walker - Noah Cyrus - Digital Farm Animals - Juliander,compilation,electro house,24925809,New Year's Eve 2017/18,2017-12-22,0.6579999999999999,0.6779999999999999,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,house,Sweden,2018-01-30,6.0
0UMLejbZXf7YVgnfxURvVr,60.0,ignite,K-391 - Alan Walker - Julie Bergan - SEUNGRI,single,gaming edm,232247.0,Ignite (feat. SEUNGRI),2018-06-07,0.575,0.866,8,-4.299,0,0.246,0.0204,6.39e-06,0.188,0.486,179.86900000000003,dance/electronic,Norway,2018-07-14,2.0
0Ult84lvFuqNvbyXwyRQ58,890.3999999999997,i miss you,Clean Bandit - Julia Michaels,album,dance pop,4046263.0,What Is Love? (Deluxe Edition),2018-11-30,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,pop,Denmark,2018-12-29,97.0
0UvCh63URrLFcPkKt99hHd,6707.05,dont look back in anger - remastered,Oasis,album,beatlesque,5631804,(What's The Story) Morning Glory? [Remastered],1995-10-02,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,else,UK,2017-06-05,18.0
0UwQTbq7ZtBJ7v530mpaxP,4011.65,stay gold,BTS,single,k-pop,24755789.0,Stay Gold,2020-06-19,0.7240000000000001,0.631,1,-5.403,1,0.0517,0.0873,0.0,0.0752,0.5479999999999999,129.019,k-pop,Indonesia,2020-06-19,1.0
